,title,description,rating,year,tags,cover
45,Vinland Saga,"Ten years ago, a strong warrior named Thors lost his life in a fight with Askeladd - a powerful and ruthless Viking. Having witnessed his demise, Thors’ son, Thorfinn, became consumed by hatred and vowed to exact revenge on his father’s killer in an honorable duel. With nowhere to go, Thorfinn was recruited onto Askeladd’s ship and began working with the crew as they pillage settlements and trick naive armies. Now, the young boy spends his days honing his battle skills while carrying out Askeladd’s bidding in order to earn his reward of a duel with the vicious captain. But despite having failed in all his bouts with the man he despises so much, will the day ever come when Thorfinn can finally defeat Askeladd and lay his father’s memory to rest?",4.6,2005.0,"['Action', 'Adventure', 'Drama', 'Seinen', 'Death of a Loved One', 'England', 'Europe', 'Hand to Hand Combat', 'Historical', 'Medieval', 'Psychological', 'Revenge', 'Swordplay', 'Weak to Strong', 'Violence', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/vinland-saga-1-285x389.jpg?t=1633674473
46,Heesu in Class 2,"Heesu’s world revolves around Chanyoung, his best friend and secret crush. He doesn’t mind cheering Chanyoung from the sidelines or listening to all his girl problems. He doesn’t care if people only know him as “Chanyoung’s friend.” Then one day, Heesu starts hearing his name everywhere. On the bus, in the halls, during lunch… Turns out, there’s a rumor going around school (Got a love problem? Find Heesu in Class 2 and he’ll tell you what to do!) and with that, Heesu suddenly finds himself the center of attention. But how could he give anyone advice? He doesn’t even know what to do about his own crush!",4.6,2017.0,"['BL', 'Manhwa', 'Romance', 'Shounen-ai', 'Webtoons', 'Childhood Friends', 'Full Color', 'School Life']",https://cdn.anime-planet.com/manga/primary/heesu-in-class-2-1-190x253.jpg?t=1625917510
47,Blue Period.,"Yatora is the perfect high school student, with good grades and lots of friends. It’s an effortless performance, and, ultimately … a dull one. But he wanders into the art room one day, and a lone painting captures his eye, awakening him to a kind of beauty he never knew. Compelled and consumed, he dives in headfirst—and he’s about to learn how savage and unforgiving art can be!",4.6,2017.0,"['Drama', 'Seinen', 'Art', 'Psychological', 'School Club', 'School Life', 'Nudity', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/blue-period-1-190x266.jpg?t=1625918712
48,Shokuba to Jitaku de Gyappu no Aru Papa,"At work he's smooth and cool, but at home he's a total softie?!",4.6,2020.0,"['Comedy', 'Romance', 'Slice of Life', 'Doujinshi']",https://cdn.anime-planet.com/manga/primary/shokuba-to-jitaku-de-gyappu-no-aru-papa-1-190x270.jpg?t=1625930414
49,Kaichou wa Maid-sama! Marriage,This entry currently doesn't have a synopsis. Check back soon!,4.6,2013.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Collections', 'Crossover', 'School Life']",https://cdn.anime-planet.com/manga/primary/kaichou-wa-maid-sama-marriage-1-190x298.jpg?t=1625916637
50,Return of the Blossoming Blade,"When Cheongmyeong of the Mount Hua Sect awakens a hundred years in the future, his last memories are of a bloody battle against the Leader of the Demonic Cult, the evil Cheonma. The battle almost saw the end of the Ten Great Sects of ancient China, when Cheongmyeong ended the hard-fought struggle by striking down Cheonma. Soon after, he succumbed to his wounds, filled with regret at their pyrrhic victory. All is not lost, however, as he awakens to his second chance at life. Shocked to find his beloved Mount Hua Sect reduced to a mere shadow of itself in the present day, Cheongmyeong embarks on a journey to restore Mount Hua to its former glory.",4.6,2021.0,"['Adventure', 'Comedy', 'Fantasy', 'Manhwa', 'Webtoons', 'Cultivation', 'Full Color', 'Martial Arts', 'Reincarnation', 'Based on a Web Novel']",https://cdn.anime-planet.com/manga/primary/return-of-the-blossoming-blade-1-285x400.webp?t=1649675723
51,Chainsaw Man,"Denji's life of poverty is changed forever when he merges with his pet chainsaw dog, Pochita! Now he's living in the big city and an official Devil Hunter. But he's got a lot to learn about his new job and chainsaw powers!",4.6,2018.0,"['Action', 'Fantasy', 'Horror', 'Shounen', 'Dark Fantasy', 'Demons', 'Emotional Abuse', 'Explicit Violence', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/chainsaw-man-1-285x428.jpg?t=1634713911
52,Kirai de Isasete 2nd,This entry currently doesn't have a synopsis. Check back soon!,4.6,2019.0,"['BL', 'Drama', 'Romance', 'Yaoi', 'Age Gap', 'Childcare', 'Fated Lovers', 'Mature Romance', 'Omegaverse', 'Explicit Sex', 'Mature Themes']",https://cdn.anime-planet.com/manga/primary/kirai-de-isasete-2nd-1-190x270.jpg?t=1625923876
53,Sasaki and Miyano,"Miyano spends his days reading Boys’ Love comics—until a chance encounter leads to a scuffle with his senior Sasaki. Intrigued by his feisty junior, delinquent Sasaki uses every opportunity he can to get closer…",4.6,2016.0,"['BL', 'Comedy', 'Romance', 'Shounen-ai', 'All-Boys School', 'Delinquents', 'Fudanshi', 'Otaku Culture', 'School Life', 'Senpai-Kouhai Relationship', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/sasaki-and-miyano-1-190x286.jpg?t=1625915058
54,The Fantasie of a Stepmother - Part 2,The second season of The Fantasie of a Stepmother.,4.6,2021.0,"['Fantasy', 'Manhwa', 'Romance', 'Webtoons', 'Full Color']",https://cdn.anime-planet.com/manga/primary/the-fantasie-of-a-stepmother-part-2-1-285x399.jpg?t=1629861577
55,Oshi no Ko,"In the entertainment industry, lying is both your strongest weapon and an exceptional form of love. Goro, a gynecologist and a massive B-Komachi stan, finds his life turned upside down when his newest patient turns out to be B-Komachi member Ai-chan herself! Despite the industry seeing children as a idol's death sentence, the 16-year-old Ai still desperately wants to give birth. So under the cover of secrecy, Goro helps the young idol with her prenatal care... only to be attacked and killed the night she's due to give birth. Reincarnated as one of her newborn twins, Goro (now Aquamarine Hoshino) gets to spend 24 hours a day in the arms of his favourite idol! But can a ditzy young idol with a life full of lies make a good mother? And what of Ruby, his suspiciously verbose sister?",4.6,2020.0,"['Drama', 'Seinen', 'Slice of Life', 'Acting', 'Idols', 'Psychological', 'Reincarnation', 'Showbiz', 'Siblings', 'Social Media', 'Bullying', 'Emotional Abuse', 'Mature Themes', 'Suicide', 'Violence']",https://cdn.anime-planet.com/manga/primary/oshi-no-ko-1-190x266.jpg?t=1625925590
56,The Legendary Moonlight Sculptor - Part 2,The second season of The Legendary Moonlight Sculptor.,4.6,2016.0,"['Action', 'Adventure', 'Comedy', 'Manhwa', 'Webtoons', 'Full Color', 'MMORPG', 'RPG', 'Virtual Reality', 'Based on a Web Novel']",https://cdn.anime-planet.com/manga/primary/the-legendary-moonlight-sculptor-part-2-1-190x266.jpg?t=1625914843
57,Natsume's Book of Friends,"Natsume is lonely; he has an ability that separates him from others: he can see and interact with spirits. Soon, however, Natsume discovers that he’s not alone: his grandmother Reiko also had the gift. But things get hectic and possibly dangerous for Natsume when he finds out that he also inherited the 'Book of Friends', a book that contains the names of all the spirits Reiko defeated and subjugated. He finds himself hounded by his grandmother's underlings and, with the help of a 'cat' charm spirit, decides to free them from the Book's shackles, as well as protect the book from those who seek to misuse its power...",4.6,2003.0,"['Comedy', 'Drama', 'Fantasy', 'Shoujo', 'Slice of Life', 'Bodyguards', 'Cats', 'Countryside', 'Episodic', 'Iyashikei', 'Japanese Mythology', 'Orphans', 'Supernatural', 'Youkai', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/natsumes-book-of-friends-1-190x288.jpg?t=1625908413
58,Slam Dunk,"Sakuragi Hanamichi is a delinquent who's so unpopular with girls that he's been rejected fifty times. Haruko Akagi is the only girl who isn't scared of him; instead she's impressed with Sakuragi's athleticism and, convinced that he would do well, introduces him to the Shohoko basketball team. Desperate to impress Haruko and believing that she is the girl of his dreams, Sakuragi joins the team in spite of his initial reluctance. Surprisingly, Sakuragi is a natural at the sport regardless of his reputation for being hot-tempered and immature. From now on Sakuragi must work together with his teammates, including his rival Rukawa, to fulfill their captain's dream of winning the national championship. That is, if they have what it takes!",4.6,1990.0,"['Comedy', 'Shounen', 'Sports', 'Basketball', 'School Life', 'Weak to Strong', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/slam-dunk-1-285x428.jpg?t=1634712626
59,Blanc,"Rocker Hikaru and studious Rihito met and fell in love when they were high school classmates. Now, three years after graduation, Hikaru is still in their hometown trying to get his music career going while Rihito is studying in Kyoto. The two are desperate to make their long-distance relationship work, but can young love overcome adult hardships?",4.6,2018.0,"['BL', 'Drama', 'Romance', 'Yaoi', 'Mature Romance']",https://cdn.anime-planet.com/manga/primary/blanc-1-190x271.jpg?t=1625917719
60,King of Wolves (Mawei),"A story about a wolf, his encounter with a small puppy, and their life together following.",4.6,2020.0,"['Comedy', 'Manhua', 'Webtoons', 'Animal Protagonists', 'Childcare', 'Dogs', 'Forest', 'Full Color', 'Non-Human Protagonists']",https://cdn.anime-planet.com/manga/primary/king-of-wolves-mawei-1-190x253.jpg?t=1625926437
61,Jujutsu Kaisen 0,"The one-shot pilot of the supernatural exorcist adventure Jujutsu Kaisen! The story takes place a one year before Itadori's time, focusing on his upperclassmen at Jujutsu High--Maki, Panda, Toge and Yuta Okkotsu (the MC). In Jujutsu Kaisen, we don't see Yuta, but other characters often make reference to him and the incidents that occur in this volume. Yuta's been brought in to Jujutsu High by Satoru Gojo because he's been cursed by his childhood friend, Rika. But this is no ordinary curse as she's classified Special Grade. And because of her overwhelming strengh, Yuta doesn't know how to control or use her. Meanwhile, Suguru Geto is out to get Yuta Okkotsu, specifically targeting Rika to add to his own collection of cursed spirits he controls, setting up a showdown with his best friend-turned-enemy, Gojo",4.6,2017.0,"['Action', 'Shounen', 'Curse', 'Exorcists', 'Supernatural', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/jujutsu-kaisen-0-1-190x266.jpg?t=1625919994
62,Nausicaa of the Valley of the Wind,"One thousand years ago when humanity was at its peak, the world was destroyed by in an event known as the ‘Seven Days of Fire’. In the centuries that followed, nature took over leaving humans living in fear of a toxic jungle and the giant insects that protect it. Amongst this threat of disease lives Nausicaä, the young princess of a province known as the Valley of the Wind, who possesses a kind heart and an inexplicable ability to commune with the natural world. While all the young girl wishes is for the world to live in peace, her normally quiet land finds itself dragged into war alongside the battle-hungry Torumekian soldiers. Now, Nausicaä must fight for peace and attempt to find a way to save both humans and insects without losing herself to hatred.",4.6,1982.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Environmental', 'Insects', 'Post-apocalyptic', 'War', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/nausicaa-of-the-valley-of-the-wind-1-190x276.jpg?t=1625908162
